web-scraper-order,web-scraper-start-url,page-link,page-link-href,Nombre_pieces,Nombre_sallebain,Superficie,Adresse
"1716421290-101","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 3 pièces -  Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mermoz-4642286","Nbre de pièces2","Nbre de salles de bain2","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716421292-102","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartements 4 pièces - Yoff","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-yoff-4627280","Nbre de pièces4","Nbre de salles de bain3","","Yoff, Dakar, Sénégal"
"1716421296-103","https://sn.coinafrique.com/categorie/appartements?page=9","Vente appartement 4 pièces - Dakar plateau","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-dakar-plateau-4627493","Nbre de pièces4","Nbre de salles de bain4","Superficie12","Dakar Plateau, Dakar, Sénégal"
"1716421299-104","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Dakar plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-plateau-4627501","Nbre de pièces4","Nbre de salles de bain4","Superficie12","Dakar Plateau, Dakar, Sénégal"
"1716421302-105","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Dakar plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-plateau-4627586","Nbre de pièces4","Nbre de salles de bain4","Superficie12","Dakar Plateau, Dakar, Sénégal"
"1716421304-106","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-4670637","Nbre de pièces3","Nbre de salles de bain5","Superficie225","Almadies, Dakar, Sénégal"
"1716421307-107","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartements 4 pièces - Sacre coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-sacre-coeur-4670647","Nbre de pièces3","Nbre de salles de bain3","Superficie145","Sacré-Coeur, Dakar, Sénégal"
"1716421309-108","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 5 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-ouakam-4628281","Nbre de pièces5","Nbre de salles de bain3","","Ouakam, Dakar, Sénégal"
"1716421312-109","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ouakam-4628540","Nbre de pièces4","Nbre de salles de bain2","","Ouakam, Dakar, Sénégal"
"1716421314-110","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 5 pièces - Mermoz-Sacré Coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mermoz-sacre-coeur-4671617","Nbre de pièces9","Nbre de salles de bain4","Superficie200","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716421317-111","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement  - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-almadies-4671722","Nbre de pièces1","Nbre de salles de bain2","","Almadies, Dakar, Sénégal"
"1716421320-112","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 04 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-04-pieces-almadies-4623728","Nbre de pièces4","Nbre de salles de bain5","Superficie270","Almadies, Dakar, Sénégal"
"1716421322-113","https://sn.coinafrique.com/categorie/appartements?page=9","Location studio - Saly","https://sn.coinafrique.com/annonce/appartements/location-studio-saly-4671870","Nbre de pièces2","Nbre de salles de bain2","Superficie190","Saly, Sénégal"
"1716421325-114","https://sn.coinafrique.com/categorie/appartements?page=9","Vente appartement 3 pièces - Sacré-coeur","https://sn.coinafrique.com/annonce/appartements/vente-appartement-3-pieces-sacre-coeur-4628905","Nbre de pièces3","Superficie98","","Sacré-Coeur, Dakar, Sénégal"
"1716421327-115","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-4662853","Nbre de pièces3","Nbre de salles de bain3","","Ngor, Dakar, Sénégal"
"1716421330-116","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-4672043","Nbre de pièces3","Nbre de salles de bain2","Superficie80","Ngor, Dakar, Sénégal"
"1716421332-117","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 03 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-03-pieces-almadies-4672427","Nbre de pièces3","Nbre de salles de bain2","Superficie1","Almadies, Dakar, Sénégal"
"1716421336-118","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement  4 pièces - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-almadies-4673102","Nbre de pièces4","Nbre de salles de bain4","Superficie140 m2","Dakar, Sénégal"
"1716421338-119","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 5 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-ouakam-4630265","Nbre de pièces5","Nbre de salles de bain2","","Ouakam, Dakar, Sénégal"
"1716421341-120","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-4673369","Nbre de pièces3","Nbre de salles de bain2","Superficie90","Ngor, Dakar, Sénégal"
"1716421343-121","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement  3 pièces -  Zac Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-zac-mbao-4630406","Nbre de pièces3","Nbre de salles de bain2","","Mbao, Dakar, Sénégal"
"1716421346-122","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 3 pièces - Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mbao-4630584","Nbre de pièces3","Nbre de salles de bain2","","Mbao, Dakar, Sénégal"
"1716421349-123","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 3 pièces - Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mbao-4630602","Nbre de pièces3","Nbre de salles de bain2","","Mbao, Dakar, Sénégal"
"1716421352-124","https://sn.coinafrique.com/categorie/appartements?page=9","Vente appartement 4 pièces - Point E","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-point-e-4626463","Nbre de pièces4","Nbre de salles de bain3","Superficie144","Point E, Dakar, Sénégal"
"1716421355-125","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Dakar plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-plateau-4630652","Nbre de pièces4","Nbre de salles de bain5","Superficie12","Dakar Plateau, Dakar, Sénégal"
"1716421357-126","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-4625640","Nbre de pièces4","Nbre de salles de bain4","Superficie180 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716421360-127","https://sn.coinafrique.com/categorie/appartements?page=9","Location  studio -   Ouakam","https://sn.coinafrique.com/annonce/appartements/location-studio-ouakam-4673837","Nbre de pièces1","Nbre de salles de bain1","","Ouakam, Dakar, Sénégal"
"1716421363-128","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Sacré-coeur","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-sacre-coeur-4627058","Nbre de pièces4","Nbre de salles de bain3","","Sacré-Coeur, Dakar, Sénégal"
"1716421366-129","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 5 pièces - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-ngor-almadies-4627076","Nbre de pièces5","Nbre de salles de bain5","","Ngor, Dakar, Sénégal"
"1716421369-130","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-4627080","Nbre de pièces4","Nbre de salles de bain3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716421372-131","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-4627088","Nbre de pièces4","Nbre de salles de bain3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716421375-132","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartements 5 pièces - Yoff","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-yoff-4631327","Nbre de pièces5","Nbre de salles de bain4","Superficie170000","Yoff, Dakar, Sénégal"
"1716421378-133","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Dakar plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-plateau-4627270","Nbre de pièces4","Nbre de salles de bain3","","Dakar Plateau, Dakar, Sénégal"
"1716421381-134","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mbao-4631402","Nbre de pièces4","Nbre de salles de bain3","","Mbao, Dakar, Sénégal"
"1716421384-135","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 3 pièces - Liberté 6 Extension","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-liberte-6-extension-4626761","Nbre de pièces3","Nbre de salles de bain3","","Sicap Liberté, Dakar, Sénégal"
"1716421387-136","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 3 pièces - Yoff Apecsi","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-yoff-apecsi-4626739","Nbre de pièces3","Nbre de salles de bain3","","Yoff, Dakar, Sénégal"
"1716421390-137","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 3 pièces - Cité Keur Gorgui","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cite-keur-gorgui-4626777","Nbre de pièces3","Nbre de salles de bain2","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716421394-138","https://sn.coinafrique.com/categorie/appartements?page=9","Vente appartement 4 pièces - Yoff","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-yoff-4631956","Nbre de pièces4","Nbre de salles de bain4","Superficie150","Yoff, Dakar, Sénégal"
"1716421397-139","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 05 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-05-pieces-almadies-4628600","Nbre de pièces5","Nbre de salles de bain5","","Almadies, Dakar, Sénégal"
"1716421400-140","https://sn.coinafrique.com/categorie/appartements?page=9","Location studio - Dakar plateau","https://sn.coinafrique.com/annonce/appartements/location-studio-dakar-plateau-4628494","Nbre de pièces2","Nbre de salles de bain2","Superficie75","Dakar Plateau, Dakar, Sénégal"
"1716421403-141","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 04 pièces - Mermoz-Sotrac","https://sn.coinafrique.com/annonce/appartements/location-appartement-04-pieces-mermoz-sotrac-4627703","Nbre de pièces4","Nbre de salles de bain4","Superficie210","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716421406-142","https://sn.coinafrique.com/categorie/appartements?page=9","Vente appartement 04 pièces - Ouest Foire","https://sn.coinafrique.com/annonce/appartements/vente-appartement-04-pieces-ouest-foire-4675926","Nbre de pièces4","Nbre de salles de bain4","Superficie200","Ouest Foire, Dakar, Sénégal"
"1716421408-143","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartements 4 pièces - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-ouakam-4675950","Nbre de pièces3","Nbre de salles de bain2","Superficie200 m2","Almadies, Dakar, Sénégal"
"1716421411-144","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartements 3 pièces - Yoff","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-yoff-4676358","Nbre de pièces3","Nbre de salles de bain2","Superficie170","Yoff, Dakar, Sénégal"
"1716421413-145","https://sn.coinafrique.com/categorie/appartements?page=9","Location studio - Sipres","https://sn.coinafrique.com/annonce/appartements/location-studio-sipres-4676419","Nbre de pièces1","Nbre de salles de bain1","Superficie100","Sipres, Dakar, Sénégal"
"1716421417-146","https://sn.coinafrique.com/categorie/appartements?page=9","Location appartement 4 pièces - Mamelle","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelle-4676552","Nbre de pièces4","Nbre de salles de bain2","Superficie150 m2","Almadies, Dakar, Sénégal"
"1716421419-147","https://sn.coinafrique.com/categorie/appartements?page=9","Location studio - Sénégal","https://sn.coinafrique.com/annonce/appartements/location-studio-senegal-4676857","Nbre de pièces2","Nbre de salles de bain1","Superficie30 m2","Ngor, Dakar, Sénégal"
"1716421422-148","https://sn.coinafrique.com/categorie/appartements?page=9","Vente appartement  - Diamniadio","https://sn.coinafrique.com/annonce/appartements/vente-appartement-diamniadio-4676935","Nbre de pièces3","Nbre de salles de bain2","Superficie81 m2","Diamniadio, Sénégal"
"1716421425-149","https://sn.coinafrique.com/categorie/appartements?page=9","location appartements 4 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-sacre-coeur-4677495","Nbre de pièces4","Nbre de salles de bain3","","Mermoz-Sacré Coeur, Dakar, Sénégal"
