web-scraper-order,web-scraper-start-url,pages-link,pages-link-href,superficie,prix,adresse,Image_lien-src
"1716427412-1905","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 450 m2 - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/terrain-450-m2-toubab-dialao-4594169","Superficie450","15 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_2240619_uploaded_image1_1591481427.jpg"
"1716427412-1906","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 450 m2 - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/terrain-450-m2-toubab-dialao-4594169","Superficie450","15 000 000 CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_1571650_uploaded_image1_1580474764.94.png"
"1716427413-832","https://sn.coinafrique.com/categorie/terrains?page=6","Terrains  - Bambilor","https://sn.coinafrique.com/annonce/terrains/terrains-bambilor-4673232","Superficie150 m2","3 500 000 CFA","Rufisque, Sénégal",""
"1716427414-1087","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4701136_uploaded_image1_1713561300.jpg"
"1716427414-1088","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4594211_uploaded_image1_1707947515.jpg"
"1716427414-1089","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571483_uploaded_image1_1706725850.jpg"
"1716427414-1090","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4156602_uploaded_image1_1680274513.09.jpeg"
"1716427414-1091","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4089689_uploaded_image1_1676042055.37.jpeg"
"1716427414-1092","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4084038_uploaded_image1_1675770731.29.jpeg"
"1716427414-1093","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4022990_uploaded_image1_1672024880.jpg"
"1716427414-1094","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4004775_uploaded_image1_1670830422.jpg"
"1716427414-1095","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3721924_uploaded_image1_1654118808.jpg"
"1716427414-1096","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3664598_uploaded_image1_1650613861.jpg"
"1716427414-1097","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3500274_uploaded_image1_1640700133.jpg"
"1716427414-1098","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 200 m2 - Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-almadies-boa-4571483","Superficie200","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221418_uploaded_image1_1625944256.jpg"
"1716427415-401","https://sn.coinafrique.com/categorie/terrains?page=6","Terrains - Ngaparou","https://sn.coinafrique.com/annonce/terrains/terrains-ngaparou-4669731","Superficie300 m2","11 000 000 CFA","Saly, Sénégal",""
"1716427417-1907","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 2700 m2 - Dakar Plateau","https://sn.coinafrique.com/annonce/terrains/vente-terrains-2700-m2-dakar-plateau-4594173","Superficie2700","1 500 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4594173_uploaded_image1_1707945015.jpg"
"1716427421-280","https://sn.coinafrique.com/categorie/terrains?page=7","Terrains 225 m2 - Guéreo","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-guereo-4591825","Superficie225","4 000 000 CFA","Ngaparou, Sénégal",""
"1716427421-402","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain - Tivaouane Peulh","https://sn.coinafrique.com/annonce/terrains/terrain-tivaouane-peulh-4669767","Superficie150 m2","11 000 000 CFA","Keur Massar, Sénégal",""
"1716427421-833","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain 2500m²  - Bourguiba Castor","https://sn.coinafrique.com/annonce/terrains/terrain-2500m-bourguiba-castor-4630545","Superficie2500","1 400 000 000 CFA","HLM, Dakar, Sénégal",""
"1716427424-1099","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4571548_uploaded_image1_1706728571.jpg"
"1716427424-1100","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4214912_uploaded_image1_1684004267.jpg"
"1716427424-1101","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3915773_uploaded_image1_1665503106.jpg"
"1716427424-1102","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3686319_uploaded_image1_1652002406.jpg"
"1716427424-1103","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3527207_uploaded_image1_1642362375.jpg"
"1716427424-1104","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3448510_uploaded_image1_1637527250.jpg"
"1716427424-1105","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3395794_uploaded_image1_1634757345.jpg"
"1716427424-1106","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3372504_uploaded_image1_1633554399.jpg"
"1716427424-1107","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2755407_uploaded_image1_1605123633.jpg"
"1716427424-1108","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2714855_uploaded_image1_1603490378.jpg"
"1716427424-1109","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2586715_uploaded_image2_1598808314.jpeg"
"1716427424-1110","https://sn.coinafrique.com/categorie/terrains?page=9","Vente terrains 150m2 - Bambilor","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-bambilor-4571548","Superficie150","4 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2530055_uploaded_image1_1597068186.jpg"
"1716427424-1908","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4594211_uploaded_image1_1707947515.jpg"
"1716427424-1909","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571483_uploaded_image1_1706725850.jpg"
"1716427424-1910","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4543869_uploaded_image1_1705175741.jpg"
"1716427424-1911","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4089689_uploaded_image1_1676042055.37.jpeg"
"1716427424-1912","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4004775_uploaded_image1_1670830422.jpg"
"1716427424-1913","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3918160_uploaded_image1_1665651388.jpg"
"1716427424-1914","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3703936_uploaded_image1_1653035022.jpg"
"1716427424-1915","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3721924_uploaded_image1_1654118808.jpg"
"1716427424-1916","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3660598_uploaded_image1_1650383098.jpg"
"1716427424-1917","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3660516_uploaded_image1_1650380675.jpg"
"1716427424-1918","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3664598_uploaded_image1_1650613861.jpg"
"1716427424-1919","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 200 m2 - Almadies","https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211","Superficie200","90 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3506720_uploaded_image1_1641223610.jpg"
"1716427428-834","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain 150m²  - Bambilor","https://sn.coinafrique.com/annonce/terrains/terrain-150m-bambilor-4673605","Superficie150","15 000 000 CFA","Rufisque, Sénégal",""
"1716427429-281","https://sn.coinafrique.com/categorie/terrains?page=7","Vente terrains 300 m2 - Malicounda Péage","https://sn.coinafrique.com/annonce/terrains/vente-terrains-300-m2-malicounda-peage-4592002","Superficie300","8 000 000 CFA","Malikounda, Sénégal",""
"1716427429-403","https://sn.coinafrique.com/categorie/terrains?page=6","Terrain 300m² - Malicounda","https://sn.coinafrique.com/annonce/terrains/terrain-300m-malicounda-4670327","Superficie300 m2","2 800 000 CFA","Mbour, Sénégal",""
"1716427430-1111","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m2 - Mbao Baobab 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m2-mbao-baobab-2-4571545","Superficie150","30 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571545_uploaded_image1_1706728361.jpg"
"1716427430-1112","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m2 - Mbao Baobab 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m2-mbao-baobab-2-4571545","Superficie150","30 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4543949_uploaded_image1_1705180463.jpg"
"1716427430-1113","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 150m2 - Mbao Baobab 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m2-mbao-baobab-2-4571545","Superficie150","30 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3881028_uploaded_image1_1663365656.jpg"
"1716427431-1920","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m²  - Mbao","https://sn.coinafrique.com/annonce/terrains/terrain-150m-mbao-4643084","Superficie150","24 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4730932_uploaded_image1_1715092794.jpg"
"1716427431-1921","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m²  - Mbao","https://sn.coinafrique.com/annonce/terrains/terrain-150m-mbao-4643084","Superficie150","24 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4740208_uploaded_image1_1715558671.jpg"
"1716427431-1922","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m²  - Mbao","https://sn.coinafrique.com/annonce/terrains/terrain-150m-mbao-4643084","Superficie150","24 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4723839_uploaded_image1_1714742184.jpg"
"1716427431-1923","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m²  - Mbao","https://sn.coinafrique.com/annonce/terrains/terrain-150m-mbao-4643084","Superficie150","24 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4638294_uploaded_image1_1710247058.jpg"
"1716427431-1924","https://sn.coinafrique.com/categorie/terrains?page=7","Terrain 150m²  - Mbao","https://sn.coinafrique.com/annonce/terrains/terrain-150m-mbao-4643084","Superficie150","24 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4643084_uploaded_image1_1710499146.jpg"
